index,总数,总价,平米单价,小区,所在区,户型,楼层,面积,户型结构,建筑类型,朝向,建筑结构,装修情况,梯户比例,电梯与否,发布年,发布月,发布日
157,170777,177.0,26855,德商华府天骄,双流,3室2厅1厨1卫,中楼层 (共30层),65.91㎡,平层,板塔结合,西,钢混结构,精装,三梯六户,有,2022,6,9
158,170777,478.0,39708,人居盛和林语北区,高新,3室2厅1厨2卫,低楼层 (共31层),120.38㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,2
159,170777,122.0,15033,万景峰二期,高新西,3室2厅1厨2卫,高楼层 (共33层),81.16㎡,平层,板楼,东 东南,钢混结构,精装,两梯六户,有,2022,6,8
160,170777,117.0,20800,望江橡树林一期,锦江,1室1厅1厨1卫,中楼层 (共34层),56.25㎡,平层,塔楼,东,框架结构,精装,四梯十八户,有,2022,6,6
161,170777,260.0,29362,御龙山二期,成华,3室2厅1厨1卫,高楼层 (共39层),88.55㎡,平层,板塔结合,东南,钢混结构,精装,四梯六户,有,2022,6,15
162,170777,163.5,15556,龙湖时代天街,高新西,3室2厅1厨2卫,中楼层 (共30层),105.11㎡,平层,塔楼,北,钢混结构,精装,两梯六户,有,2022,6,8
163,170777,113.0,10323,世纪光华,温江,3室2厅1厨2卫,低楼层 (共18层),109.47㎡,平层,板塔结合,西北,钢混结构,精装,两梯四户,有,2022,6,8
164,170777,189.0,14663,锦鸿西苑,金牛,3室1厅1厨2卫,低楼层 (共7层),128.9㎡,错层,板楼,西北,混合结构,精装,一梯三户,无,2022,6,8
165,170777,108.0,10331,恋日家园D区,龙泉驿,3室1厅1厨1卫,中楼层 (共6层),104.54㎡,平层,板楼,东,钢混结构,精装,一梯两户,无,2022,6,6
166,170777,125.0,16858,蓝润棠湖春天,双流,3室1厅1厨1卫,高楼层 (共16层),74.15㎡,平层,板楼,南,钢混结构,精装,两梯六户,有,2022,6,16
167,170777,385.0,22844,粼江峰阁,锦江,4室1厅1厨2卫,低楼层 (共29层),168.54㎡,平层,板塔结合,南,框架结构,精装,两梯四户,有,2022,6,11
168,170777,167.0,18531,清溪雅筑,青羊,3室2厅1厨1卫,高楼层 (共18层),90.12㎡,平层,塔楼,西,钢混结构,精装,两梯六户,有,2022,6,7
169,170777,160.0,12193,公园大道,温江,3室2厅1厨2卫,低楼层 (共30层),131.23㎡,平层,板塔结合,东南,框架结构,精装,两梯六户,有,2022,6,4
170,170777,205.0,17223,紫东苑,锦江,3室2厅1厨2卫,低楼层 (共7层),119.03㎡,平层,板楼,东南 南,砖混结构,简装,一梯两户,无,2022,6,16
171,170777,236.5,26903,香榭国际,高新,3室2厅1厨2卫,中楼层 (共33层),87.91㎡,平层,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,6,15
172,170777,260.0,31623,塔子山壹号,锦江,3室1厅1厨2卫,高楼层 (共34层),82.22㎡,平层,塔楼,西南,钢混结构,简装,两梯四户,有,2022,6,5
173,170777,170.0,10241,西财学府尚郡,温江,4室3厅1厨2卫,高楼层 (共11层),166㎡,平层,板楼,南,钢混结构,毛坯,一梯三户,有,2022,6,14
174,170777,305.0,25772,宏达世纪锦城,天府新区,4室2厅1厨2卫,低楼层 (共32层),118.35㎡,平层,板塔结合,南 北,钢混结构,精装,三梯六户,有,2022,6,11
175,170777,299.0,31124,西城尚锦,青羊,3室1厅1厨2卫,低楼层 (共22层),96.07㎡,平层,平房,北,钢混结构,精装,两梯六户,有,2022,6,5
176,170777,239.0,26530,中信城左岸,天府新区,3室2厅1厨2卫,高楼层 (共33层),90.09㎡,平层,板塔结合,西,钢混结构,精装,两梯六户,有,2022,6,5
177,170777,116.0,13034,西财学府憬城,温江,3室1厅1厨1卫,中楼层 (共26层),89㎡,平层,塔楼,东南,钢混结构,精装,两梯六户,有,2022,6,5
178,170777,292.0,23321,首信首御,武侯,4室1厅1厨2卫,高楼层 (共17层),125.21㎡,平层,板塔结合,西,钢混结构,精装,两梯四户,有,2022,6,9
179,170777,220.0,25895,俊发星雅俊园,锦江,3室1厅1厨1卫,中楼层 (共30层),84.96㎡,平层,塔楼,东,钢混结构,精装,两梯六户,有,2022,6,12
180,170777,385.0,22844,粼江峰阁,锦江,4室1厅1厨2卫,低楼层 (共29层),168.54㎡,平层,板塔结合,南,框架结构,精装,两梯四户,有,2022,6,11
181,170777,108.0,10331,恋日家园D区,龙泉驿,3室1厅1厨1卫,中楼层 (共6层),104.54㎡,平层,板楼,东,钢混结构,精装,一梯两户,无,2022,6,6
182,170777,236.5,26903,香榭国际,高新,3室2厅1厨2卫,中楼层 (共33层),87.91㎡,平层,板塔结合,西南,钢混结构,精装,两梯六户,有,2022,6,15
183,170777,205.0,17223,紫东苑,锦江,3室2厅1厨2卫,低楼层 (共7层),119.03㎡,平层,板楼,东南 南,砖混结构,简装,一梯两户,无,2022,6,16
184,170777,167.0,18531,清溪雅筑,青羊,3室2厅1厨1卫,高楼层 (共18层),90.12㎡,平层,塔楼,西,钢混结构,精装,两梯六户,有,2022,6,7
185,170777,305.0,25772,宏达世纪锦城,天府新区,4室2厅1厨2卫,低楼层 (共32层),118.35㎡,平层,板塔结合,南 北,钢混结构,精装,三梯六户,有,2022,6,11
186,170777,260.0,31623,塔子山壹号,锦江,3室1厅1厨2卫,高楼层 (共34层),82.22㎡,平层,塔楼,西南,钢混结构,简装,两梯四户,有,2022,6,5
187,170777,170.0,10241,西财学府尚郡,温江,4室3厅1厨2卫,高楼层 (共11层),166㎡,平层,板楼,南,钢混结构,毛坯,一梯三户,有,2022,6,14
188,170777,175.0,18625,凯德卓锦万黛,龙泉驿,3室1厅1厨2卫,中楼层 (共39层),93.96㎡,平层,板塔结合,西南,钢混结构,精装,三梯六户,有,2022,6,13
189,170777,132.0,13227,天立香缇华府,郫都,3室2厅1厨2卫,中楼层 (共22层),99.8㎡,平层,板塔结合,南,框架结构,精装,两梯六户,有,2022,6,8
190,170777,199.0,26773,梨花街38号,锦江,2室1厅1厨1卫,中楼层 (共7层),74.33㎡,平层,板楼,西南,砖混结构,精装,一梯两户,无,2022,6,12
191,170777,72.8,6183,恒大御景半岛,金堂,3室1厅1厨2卫,中楼层 (共33层),117.75㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,5
192,170777,292.0,23321,首信首御,武侯,4室1厅1厨2卫,高楼层 (共17层),125.21㎡,平层,板塔结合,西,钢混结构,精装,两梯四户,有,2022,6,9
193,170777,155.0,18521,优地B区,武侯,2室1厅1厨1卫,高楼层 (共17层),83.69㎡,平层,板楼,东南,框架结构,精装,两梯六户,有,2022,6,14
194,170777,212.0,23553,光华碧邻,青羊,3室2厅1厨1卫,高楼层 (共21层),90.01㎡,平层,塔楼,南,钢混结构,精装,两梯八户,有,2022,6,8
195,170777,116.0,13034,西财学府憬城,温江,3室1厅1厨1卫,中楼层 (共26层),89㎡,平层,塔楼,东南,钢混结构,精装,两梯六户,有,2022,6,5
196,170777,103.0,12141,中铁瑞景茗城二期,郫都,3室1厅1厨1卫,中楼层 (共32层),84.84㎡,平层,板塔结合,东北,框架结构,精装,两梯六户,有,2022,6,17
197,170777,255.0,22567,北京城建龙樾熙城,金牛,4室2厅1厨2卫,中楼层 (共15层),113㎡,平层,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2022,6,9
198,170777,134.0,16151,蓝光富丽花城,成华,3室2厅1厨1卫,中楼层 (共18层),82.97㎡,平层,板塔结合,东,钢混结构,精装,两梯六户,有,2022,6,3
199,170777,149.0,15667,通瑞月光湖,双流,3室2厅1厨1卫,高楼层 (共25层),95.11㎡,平层,塔楼,西,钢混结构,精装,两梯五户,有,2022,6,3
200,170777,146.9,16536,果壳里的城,龙泉驿,3室1厅1厨2卫,中楼层 (共34层),88.84㎡,平层,板塔结合,东北,框架结构,精装,两梯六户,有,2022,6,8
201,170777,137.0,14444,蓝润光华春天B区,温江,3室2厅1厨2卫,中楼层 (共26层),94.85㎡,平层,板塔结合,南 北,钢混结构,精装,两梯六户,有,2022,6,15
202,170777,152.0,12894,凤凰栖岸,温江,3室1厅1厨2卫,中楼层 (共34层),117.89㎡,平层,板塔结合,南,钢混结构,毛坯,两梯六户,有,2022,6,7
203,170777,293.0,27637,凯丽豪景,金牛,3室2厅1厨1卫,中楼层 (共32层),106.02㎡,平层,塔楼,南,钢混结构,精装,两梯四户,有,2022,6,12
204,170777,190.0,22663,蓝润V客东区,成华,3室2厅1厨2卫,高楼层 (共32层),83.84㎡,平层,塔楼,西北,钢混结构,精装,三梯八户,有,2022,6,7
205,170777,210.0,20500,新希望锦悦楠庭,武侯,3室2厅1厨2卫,中楼层 (共8层),102.44㎡,平层,板楼,南,钢混结构,毛坯,一梯一户,有,2022,6,5
206,170777,223.0,25609,金茂光明城市,天府新区,3室2厅1厨2卫,中楼层 (共33层),87.08㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,10
207,170777,135.0,13395,天彩菁华,金牛,3室2厅1厨1卫,中楼层 (共6层),100.79㎡,平层,板楼,南,砖混结构,简装,一梯四户,无,2022,6,11
208,170777,183.0,17879,千居朝阳,成华,3室1厅1厨1卫,中楼层 (共18层),102.36㎡,平层,塔楼,西南 西,框架结构,简装,两梯四户,有,2022,6,4
209,170777,186.0,24974,南湖逸家二期,双流,3室2厅1厨1卫,高楼层 (共33层),74.48㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,11
210,170778,245.0,23439,tt尚品,青羊,3室2厅1厨2卫,中楼层 (共18层),104.53㎡,平层,塔楼,南,框架结构,精装,两梯四户,有,2022,6,9
211,170778,178.5,22459,沙河壹号一期,锦江,3室1厅1厨1卫,低楼层 (共34层),79.48㎡,平层,塔楼,东,钢混结构,精装,三梯八户,有,2022,6,3
212,170778,268.0,22407,卓锦城三期,锦江,3室2厅1厨2卫,低楼层 (共24层),119.61㎡,平层,塔楼,西南,框架结构,精装,三梯六户,有,2022,6,17
213,170778,240.0,27239,德商华府天骄,双流,4室2厅1厨2卫,低楼层 (共24层),88.11㎡,平层,塔楼,南,钢混结构,精装,三梯六户,有,2022,6,17
214,170778,119.0,15675,清水河畔,青羊,2室2厅1厨1卫,中楼层 (共23层),75.92㎡,平层,板塔结合,东,钢混结构,精装,两梯八户,有,2022,6,25
215,170778,82.0,12008,华宇天府花城,郫都,2室1厅2厨1卫,低楼层 (共31层),68.29㎡,平层,塔楼,东南,钢混结构,精装,两梯六户,有,2022,6,25
216,170778,165.0,18407,东洪广厦,锦江,3室2厅1厨1卫,中楼层 (共32层),89.64㎡,平层,板塔结合,东北,钢混结构,精装,两梯六户,有,2022,6,20
217,170778,124.0,15561,万科城,郫都,3室2厅1厨2卫,中楼层 (共24层),79.69㎡,平层,塔楼,东北,钢混结构,精装,两梯八户,有,2022,6,22
218,170778,105.0,11753,公园1号,郫都,3室2厅1厨1卫,中楼层 (共30层),89.34㎡,平层,板塔结合,西北,钢混结构,毛坯,两梯五户,有,2022,6,22
219,170778,92.0,10698,东原城,温江,3室2厅1厨1卫,低楼层 (共34层),86㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,22
220,170778,305.0,24888,万科金色领域,青羊,4室2厅1厨2卫,中楼层 (共24层),122.55㎡,平层,板塔结合,西,钢混结构,精装,两梯六户,有,2022,6,19
221,170778,119.0,15148,中心城,龙泉驿,2室2厅1厨1卫,低楼层 (共33层),78.56㎡,平层,塔楼,东,钢混结构,简装,两梯五户,有,2022,6,17
222,170778,79.0,6293,恒大御景半岛,金堂,3室2厅1厨2卫,高楼层 (共25层),125.54㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,17
223,170778,112.0,15842,华邑阳光里,郫都,2室2厅1厨1卫,高楼层 (共30层),70.7㎡,平层,塔楼,东北,钢混结构,精装,两梯六户,有,2022,6,19
224,170778,168.0,19335,万科魅力之城四期,成华,2室1厅1厨1卫,中楼层 (共32层),86.89㎡,平层,塔楼,南,钢混结构,精装,两梯六户,有,2022,6,28
225,170778,111.0,14495,金科天宸,温江,3室1厅1厨1卫,中楼层 (共34层),76.58㎡,平层,板塔结合,北,钢混结构,毛坯,两梯六户,有,2022,6,20
226,170778,148.0,16463,佳兆业丽晶港,温江,3室2厅1厨1卫,高楼层 (共40层),89.9㎡,平层,板塔结合,南,钢混结构,精装,三梯六户,有,2022,6,21
227,170778,139.0,9216,新科花园,双流,4室2厅1厨3卫,高楼层 (共6层),150.83㎡,跃层,板楼,东南,混合结构,简装,一梯两户,无,2022,6,17
228,170778,213.0,20093,锦江城市花园一期,锦江,3室1厅1厨2卫,低楼层 (共34层),106.01㎡,平层,板塔结合,南,钢混结构,简装,两梯六户,有,2022,6,17
229,170778,60.0,10052,育苗路11号,金牛,2室1厅1厨1卫,中楼层 (共7层),59.69㎡,平层,板楼,东南,钢混结构,简装,一梯两户,暂无数据,2022,6,26
230,170778,113.0,13418,马鞍北路55号,金牛,3室2厅1厨1卫,高楼层 (共7层),84.22㎡,平层,板塔结合,南,砖混结构,简装,一梯两户,有,2022,6,21
231,170778,113.0,10433,天悦龙栖台,龙泉驿,3室2厅1厨2卫,低楼层 (共26层),108.32㎡,平层,塔楼,南,钢混结构,毛坯,三梯六户,有,2022,6,20
232,170778,90.0,14613,空港首座,双流,2室1厅1厨1卫,低楼层 (共16层),61.59㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,26
233,170778,124.0,13894,合能四季城二期,郫都,3室1厅1厨1卫,高楼层 (共29层),89.25㎡,平层,塔楼,西南,钢混结构,精装,三梯六户,有,2022,6,18
234,170778,520.0,38124,保利心语花园三期,高新,3室2厅1厨2卫,低楼层 (共32层),136.4㎡,平层,板塔结合,北,钢混结构,毛坯,两梯四户,有,2022,6,17
235,170778,188.0,14304,彩叠园二期,温江,3室2厅1厨2卫,高楼层 (共11层),131.44㎡,平层,板塔结合,南,框架结构,毛坯,一梯四户,有,2022,6,21
236,170778,139.8,21141,嘉美地,双流,2室2厅1厨1卫,低楼层 (共26层),66.13㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,29
237,170778,285.0,24659,保利叶语,双流,4室1厅1厨2卫,中楼层 (共32层),115.58㎡,平层,板塔结合,西,钢混结构,精装,两梯六户,有,2022,6,17
238,170778,128.0,19693,蓝光coco国际二期,成华,3室1厅1厨1卫,高楼层 (共33层),65㎡,平层,板塔结合,西,钢混结构,精装,三梯八户,有,2022,6,24
239,170778,159.0,18071,果壳里的城,龙泉驿,3室2厅1厨2卫,高楼层 (共34层),87.99㎡,平层,塔楼,西北,钢混结构,精装,两梯五户,有,2022,6,24
240,170777,69.0,11251,书香府邸,郫都,1室1厅1厨1卫,中楼层 (共16层),61.33㎡,平层,板塔结合,西北,钢混结构,简装,两梯六户,有,2022,6,26
241,170777,45.0,11569,石人南路100号,青羊,1室1厅1厨1卫,中楼层 (共7层),38.9㎡,平层,板楼,北,混合结构,简装,一梯三户,无,2022,6,26
242,170777,120.0,13891,融创凯旋东岸,新都,3室1厅1厨1卫,中楼层 (共34层),86.39㎡,平层,塔楼,东北,未知结构,精装,两梯六户,有,2022,6,24
243,170777,122.0,13523,雄飞北尚广场,新都,3室2厅1厨1卫,中楼层 (共16层),90.22㎡,平层,板塔结合,西北 北,钢混结构,精装,两梯四户,有,2022,6,18
244,170777,115.0,13415,中铁丽景书香,温江,3室2厅1厨1卫,中楼层 (共24层),85.73㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,18
245,170777,130.0,17408,华润橡树湾A区,郫都,3室2厅1厨1卫,低楼层 (共34层),74.68㎡,平层,板塔结合,东北,钢混结构,精装,两梯六户,有,2022,6,25
246,170777,136.0,19053,万科金色城品,龙泉驿,2室2厅1厨1卫,中楼层 (共35层),71.38㎡,平层,塔楼,西北,钢混结构,精装,三梯八户,有,2022,6,20
247,170777,99.0,8833,岷江国际新城,新津,3室1厅1厨1卫,低楼层 (共14层),112.08㎡,平层,板楼,东南,框架结构,简装,一梯七户,有,2022,6,23
248,170777,256.0,22710,龙湖三千庭,龙泉驿,3室2厅1厨2卫,中楼层 (共11层),112.73㎡,平层,板塔结合,西,钢混结构,精装,一梯两户,有,2022,6,19
249,170777,40.8,5758,玉兰园,都江堰,4室1厅1厨1卫,高楼层 (共6层),70.87㎡,平层,塔楼,南 北,钢混结构,简装,一梯两户,无,2022,6,26
250,170777,155.0,18970,龙湖三千庭,龙泉驿,3室2厅1厨1卫,低楼层 (共33层),81.71㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,19
251,170777,145.0,14709,蓝润光华春天A区,温江,3室2厅1厨2卫,高楼层 (共32层),98.58㎡,平层,板塔结合,东南,框架结构,毛坯,两梯六户,有,2022,6,19
252,170777,119.0,10230,华新佳园,天府新区,3室1厅1厨1卫,中楼层 (共4层),116.33㎡,平层,板楼,东,砖混结构,精装,一梯两户,暂无数据,2022,6,20
253,170777,145.0,16388,佳兆业丽晶港,温江,3室2厅1厨1卫,高楼层 (共33层),88.48㎡,平层,板塔结合,西南,钢混结构,精装,三梯五户,有,2022,6,24
254,170777,85.0,12208,中铁丽景书香,温江,2室2厅1厨1卫,高楼层 (共33层),69.63㎡,平层,板塔结合,西北,钢混结构,精装,两梯六户,有,2022,6,26
255,170777,173.0,17242,电建地产云立方,龙泉驿,3室2厅1厨1卫,中楼层 (共31层),100.34㎡,平层,板塔结合,东,钢混结构,精装,三梯六户,有,2022,6,24
256,170777,177.0,18459,百悦天鹅湖,龙泉驿,3室1厅1厨1卫,低楼层 (共32层),95.89㎡,平层,板塔结合,北 南,钢混结构,精装,两梯四户,有,2022,6,25
257,170777,137.0,15218,和贵久居福,双流,3室2厅1厨1卫,低楼层 (共17层),90.03㎡,平层,塔楼,南,钢混结构,简装,两梯七户,有,2022,6,24
258,170777,126.0,9769,红花教师苑,金牛,3室1厅1厨2卫,中楼层 (共7层),128.98㎡,平层,板楼,南,混合结构,简装,一梯两户,无,2022,6,22
259,170777,116.0,19067,维港,武侯,1室1厅1厨1卫,高楼层 (共18层),60.84㎡,平层,板楼,南,钢混结构,精装,两梯六户,有,2022,6,23
260,170777,95.0,8039,锦上清苑,温江,3室1厅1厨2卫,低楼层 (共13层),118.18㎡,平层,板塔结合,东南,钢混结构,毛坯,一梯五户,有,2022,6,24
261,170777,218.0,16201,锦绣森邻,温江,3室2厅1厨2卫,高楼层 (共5层),134.56㎡,跃层,板楼,东南,钢混结构,精装,一梯两户,无,2022,6,25
262,170777,82.0,9179,香城名都,新都,3室2厅1厨1卫,低楼层 (共19层),89.34㎡,平层,塔楼,南,框架结构,简装,一梯四户,有,2022,6,22
263,170777,395.0,29542,文翁华府,青羊,4室1厅1厨2卫,高楼层 (共35层),133.71㎡,平层,塔楼,东北,框架结构,简装,两梯四户,有,2022,6,21
264,170777,86.0,16853,鹭岛国际四期,武侯,1室0厅1厨1卫,中楼层 (共18层),51.03㎡,平层,塔楼,东,框架结构,精装,三梯十九户,有,2022,6,28
265,170777,118.0,13287,西财学府憬城,温江,3室1厅1厨1卫,中楼层 (共26层),88.81㎡,平层,塔楼,西北,钢混结构,精装,两梯六户,有,2022,6,19
266,170777,206.0,18459,景茂名都,双流,3室2厅1厨2卫,中楼层 (共13层),111.6㎡,平层,板塔结合,南,钢混结构,精装,两梯五户,有,2022,6,23
267,170777,120.0,10871,龙都国际,龙泉驿,3室1厅1厨2卫,中楼层 (共26层),110.39㎡,平层,板塔结合,东南 南,钢混结构,毛坯,两梯四户,有,2022,6,20
268,170777,105.0,11643,富豪公馆,新都,3室2厅1厨1卫,低楼层 (共25层),90.19㎡,平层,塔楼,北,钢混结构,毛坯,两梯五户,有,2022,6,25
269,170777,91.0,10241,东原城,温江,3室2厅1厨2卫,中楼层 (共34层),88.86㎡,平层,塔楼,东南,钢混结构,精装,一梯两户,暂无数据,2022,6,25
270,170783,256.0,22710,龙湖三千庭,龙泉驿,3室2厅1厨2卫,中楼层 (共11层),112.73㎡,平层,板塔结合,西,钢混结构,精装,一梯两户,有,2022,6,19
271,170783,122.0,15062,佳兆业丽晶公馆,温江,3室1厅1厨1卫,中楼层 (共34层),81㎡,平层,板塔结合,西,钢混结构,毛坯,两梯六户,有,2022,6,24
272,170783,195.0,21730,金沙海棠,青羊,2室2厅1厨2卫,低楼层 (共18层),89.74㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,27
273,170783,105.0,12898,招商依云上城,龙泉驿,3室1厅1厨1卫,高楼层 (共40层),81.41㎡,平层,板塔结合,东南,钢混结构,精装,三梯六户,有,2022,6,19
